,open,high,low,close,volume,datetime
168,273.33,273.76,264.7,265.32,177806700,1540357200000
169,267.38,271.81,266.23,270.08,138061550,1540443600000
170,265.92,271.0,262.29,265.33,201574600,1540530000000
171,268.8,270.25,259.85,263.86,160749100,1540789200000
172,263.67,268.12,263.12,267.77,157116000,1540875600000
173,270.65,273.23,270.12,270.63,128296325,1540962000000
174,271.6,273.73,270.38,273.51,99495037,1541048400000
175,274.75,275.23,269.59,271.89,122627239,1541134800000
176,272.44,274.01,271.35,273.39,65622482,1541397600000
177,273.32,275.3,273.25,275.12,60085894,1541484000000
178,277.56,281.1,277.08,281.01,102752099,1541570400000
179,280.11,281.22,279.22,280.5,65584886,1541656800000
180,279.03,279.24,276.18,277.76,98812561,1541743200000
181,277.19,277.46,271.99,272.57,99673574,1542002400000
182,273.09,275.325,271.25,272.06,98176610,1542088800000
183,274.16,274.61,268.45,270.2,125335931,1542175200000
184,268.78,273.54,267.0102,273.02,135101440,1542261600000
185,271.79,274.75,271.21,273.73,126668040,1542348000000
186,273.05,273.38,268.07,269.1,103061706,1542607200000
187,265.36,267.0,263.15,264.12,136021310,1542693600000
188,265.86,267.15,265.01,265.02,75563743,1542780000000
189,263.18,264.8234,263.07,263.25,42807878,1542952800000
190,265.78,267.75,265.34,267.5,79981362,1543212000000
191,266.34,268.4,265.66,268.4,75502441,1543298400000
192,269.6,274.58,268.3272,274.58,127629633,1543384800000
193,273.71,275.55,272.43,273.98,82346420,1543471200000
194,273.81,276.28,273.45,275.65,98204190,1543557600000
195,280.28,280.4,277.505,279.3,103017719,1543816800000
196,278.37,278.85,269.9,270.25,177986010,1543903200000
197,265.92,269.97,262.44,269.84,204185410,1544076000000
198,269.46,271.22,262.63,263.57,161018920,1544162400000
199,263.37,265.1613,258.62,264.07,151445890,1544421600000
200,267.66,267.87,262.48,264.13,121504431,1544508000000
201,267.47,269.0,265.37,265.46,97976706,1544594400000
202,266.52,267.49,264.12,265.37,96662717,1544680800000
203,262.96,264.03,259.85,260.47,116961071,1544767200000
204,259.4,260.65,253.525,255.36,165492260,1545026400000
205,257.2,257.95,253.28,255.08,134515090,1545112800000
206,255.17,259.4,249.35,251.26,214992760,1545199200000
207,249.86,251.62,244.65,247.17,252053380,1545285600000
208,246.74,249.71,239.98,240.7,255345630,1545372000000
209,239.04,240.8355,234.27,234.34,147311590,1545631200000
210,235.97,246.18,233.76,246.18,218485360,1545804000000
211,242.57,248.29,238.96,248.07,186267340,1545890400000
212,249.58,251.4,246.45,247.75,153100190,1545976800000
213,249.56,250.19,247.47,249.92,144299370,1546236000000
214,245.98,251.21,245.95,250.18,126925199,1546408800000
215,248.23,248.57,243.67,244.21,144140690,1546495200000
216,247.59,253.11,247.17,252.39,142628830,1546581600000
217,252.69,255.95,251.69,254.38,103139100,1546840800000
218,256.82,257.31,254.0,256.77,102512587,1546927200000
219,257.56,258.91,256.19,257.97,95006554,1547013600000
220,256.26,259.16,255.5,258.88,96823923,1547100000000
221,257.68,259.0098,257.03,258.98,73858110,1547186400000
222,256.86,258.3,256.41,257.4,70908227,1547445600000
223,257.82,260.7,257.81,260.35,85208271,1547532000000
224,260.83,261.9666,260.6,260.98,77636710,1547618400000
225,260.01,263.92,259.96,262.96,96118435,1547704800000
226,264.98,266.98,264.1,266.46,127900303,1547791200000
227,264.82,265.06,261.06,262.86,115531183,1548136800000
228,264.01,264.79,260.66,263.41,86030287,1548223200000
229,263.21,264.2,262.08,263.55,59204139,1548309600000
230,265.61,266.7,263.6595,265.78,96883358,1548396000000
231,263.39,263.83,261.79,263.76,85613655,1548655200000
232,263.92,264.55,262.48,263.41,66136334,1548741600000
233,265.1,268.52,264.25,267.58,92473671,1548828000000
234,267.51,270.47,267.27,269.93,104012073,1548914400000
235,270.15,271.2,269.18,270.06,85782524,1549000800000
236,270.11,272.03,269.36,271.96,60744844,1549260000000
237,272.44,273.44,271.88,273.1,79552774,1549346400000
238,272.79,273.34,271.92,272.74,58347791,1549432800000
239,270.94,271.55,268.29,270.14,95481961,1549519200000
240,268.75,270.58,267.83,270.47,75788861,1549605600000
241,271.2,271.49,270.03,270.62,68021423,1549864800000
242,272.42,274.52,272.34,274.1,72270221,1549951200000
243,275.03,275.93,274.56,274.99,65277204,1550037600000
244,273.78,275.64,272.87,274.38,83234396,1550124000000
245,276.36,277.41,276.13,277.37,97088659,1550210400000
246,276.4813,278.58,276.47,277.85,59120804,1550556000000
247,277.81,278.92,277.25,278.41,76610767,1550642400000
248,277.7,278.1,276.345,277.42,64214727,1550728800000
249,278.11,279.36,277.4029,279.14,78114616,1550815200000
250,280.73,281.31,279.43,279.52,69030699,1551074400000
251,279.13,280.3,278.9,279.32,56844101,1551160800000
252,278.52,279.59,277.48,279.2,56921570,1551247200000
253,278.96,279.45,278.32,278.68,69268293,1551333600000
254,280.44,280.88,278.82,280.42,78880548,1551420000000
255,281.6,281.87,276.84,279.4,106494637,1551679200000
256,279.54,279.76,278.41,279.02,59114559,1551765600000
257,279.15,279.16,276.97,277.33,75039771,1551852000000
258,276.83,276.99,274.07,275.01,94885089,1551938400000
259,272.94,274.65,272.42,274.46,85795799,1552024800000
260,275.26,278.62,275.23,278.44,65098897,1552280400000
261,279.06,280.07,278.85,279.49,79667530,1552366800000
262,280.48,282.38,280.3,281.34,80639153,1552453200000
263,281.37,281.84,280.6662,281.16,67518366,1552539600000
264,280.54,282.21,280.33,281.31,81308979,1552626000000
265,281.55,282.66,281.3,282.33,62199806,1552885200000
266,283.51,284.36,281.41,282.4,90268121,1552971600000
267,282.16,283.5,280.32,281.55,84609210,1553058000000
268,280.64,285.18,280.59,284.73,79550375,1553144400000
269,283.22,283.8034,279.18,279.25,122589646,1553230800000
270,278.87,280.1853,277.64,279.04,85575197,1553490000000
271,280.99,282.18,279.56,281.12,68125920,1553576400000
272,281.11,281.76,277.93,279.65,72224722,1553662800000
273,280.35,281.21,279.07,280.71,56238545,1553749200000
274,282.39,282.84,281.14,282.48,82186806,1553835600000
275,284.7,286.16,284.4,285.83,77617945,1554094800000
276,286.04,286.23,285.09,285.97,40070351,1554181200000
277,287.32,287.76,285.75,286.42,68243202,1554267600000
278,286.78,287.459,286.01,287.18,48997505,1554354000000
279,287.92,288.63,287.6,288.57,58621729,1554440400000
280,288.1,288.91,287.37,288.79,53566335,1554699600000
281,287.72,288.08,286.7,287.31,66142316,1554786000000
282,287.77,288.3899,287.31,288.29,52601499,1554872400000
283,288.83,288.84,287.578,288.21,55093100,1554958800000
284,290.0,290.47,288.261,290.16,69727782,1555045200000
285,290.24,290.35,289.075,289.97,49596685,1555304400000
286,290.95,291.01,289.5,290.16,52153197,1555390800000
287,291.4,291.425,288.99,289.45,58268295,1555477200000
288,290.1,290.32,288.66,290.02,68708513,1555563600000
289,289.17,290.435,289.07,290.27,40160140,1555909200000
290,290.68,293.14,290.42,292.88,52246633,1555995600000
291,292.79,293.16,292.07,292.23,50392914,1556082000000
292,292.12,292.78,290.73,292.05,57770862,1556168400000
293,292.1,293.49,291.2401,293.41,50916423,1556254800000
294,293.51,294.45,293.41,293.87,57197747,1556514000000
295,293.49,294.34,291.92,294.02,81111733,1556600400000
296,294.72,294.95,291.8,291.81,71671870,1556686800000
297,291.68,292.7,289.52,291.18,65030170,1556773200000
298,292.82,294.34,291.2998,294.03,56543653,1556859600000
299,289.25,293.31,288.9,292.82,107198069,1557118800000
300,290.15,290.81,285.81,287.93,144729910,1557205200000
301,287.53,289.43,286.87,287.53,91568287,1557291600000
302,285.23,287.33,283.3,286.66,103471104,1557378000000
303,285.62,288.94,282.3,288.1,112429293,1557464400000
304,282.42,283.49,279.93,280.86,127290527,1557723600000
305,281.99,285.1,281.85,283.4,77003230,1557810000000
306,281.59,285.77,281.36,285.06,73956407,1557896400000
307,285.84,289.21,285.76,287.7,76749643,1557982800000
308,285.14,288.6,285.1207,285.84,100353024,1558069200000
309,284.06,285.43,283.12,283.95,62877610,1558328400000
310,285.83,286.93,285.55,286.51,46847085,1558414800000
311,285.45,286.69,285.1,285.63,49482472,1558501200000
312,283.16,283.21,280.57,282.14,98733847,1558587600000
313,283.74,284.2,282.09,282.78,55268095,1558674000000
314,283.09,284.15,280.13,280.15,70029356,1559019600000
315,278.91,279.36,276.71,278.27,104972927,1559106000000
316,279.11,280.04,277.805,279.03,62523780,1559192400000
317,276.2,277.12,275.24,275.27,86862782,1559278800000
318,275.31,276.5521,273.09,274.57,96427952,1559538000000
319,277.12,280.68,276.62,280.53,77231889,1559624400000
320,282.33,282.99,280.32,282.96,71169717,1559710800000
321,283.29,285.55,282.57,284.8,69430381,1559797200000
322,285.93,288.85,285.74,287.65,74272199,1559883600000
323,289.37,290.82,288.8734,288.97,60799053,1560142800000
324,290.99,291.4,288.1805,288.9,58641325,1560229200000
325,288.64,289.26,287.815,288.39,47096312,1560315600000
326,289.4,289.98,288.62,289.58,48945156,1560402000000
327,289.26,289.93,288.41,289.26,52324716,1560488400000
328,289.52,290.22,289.18,289.37,39205709,1560747600000
329,291.39,293.57,290.99,292.4,85434823,1560834000000
330,292.55,293.65,291.47,293.06,78674377,1560920400000
331,296.04,296.3093,293.1255,295.86,116570017,1561006800000
332,294.13,295.52,293.76,294.0,83309466,1561093200000
333,294.23,294.58,293.47,293.64,47582730,1561352400000
334,293.7,293.73,290.64,290.76,82028656,1561438800000
335,291.75,292.31,290.345,290.47,51584902,1561525200000
336,291.31,292.06,290.89,291.5,40355239,1561611600000
337,292.58,293.55,292.01,293.0,59350929,1561698000000
338,296.68,296.92,294.33,295.66,79107474,1561957200000
339,295.61,296.49,294.68,296.43,61504544,1562043600000
340,297.18,298.82,297.02,298.8,40898896,1562130000000
341,297.44,298.64,296.01,298.46,51677326,1562302800000
342,297.01,298.2579,296.22,296.82,45841772,1562562000000
343,295.54,297.52,295.48,297.19,41101279,1562648400000
344,298.37,299.66,297.78,298.61,58595558,1562734800000
345,299.32,299.58,298.2,299.31,50889481,1562821200000
346,299.85,300.73,299.51,300.65,40354410,1562907600000
347,301.13,301.13,300.19,300.75,33910261,1563166800000
348,300.65,300.88,299.44,299.71,40567964,1563253200000
349,299.75,299.93,297.74,297.74,44102443,1563339600000
350,297.19,299.25,296.7,298.83,51701687,1563426000000
351,300.04,300.07,296.96,297.17,71081238,1563512400000
352,297.61,298.5,297.04,297.9,43687404,1563771600000
353,299.14,300.03,298.22,300.03,44657973,1563858000000
354,299.19,301.44,299.09,301.44,47213232,1563944400000
355,300.94,301.0,299.11,300.0,55394092,1564030800000
356,300.76,302.23,300.62,302.01,45084077,1564117200000
357,301.88,301.93,300.85,301.46,38126462,1564376400000
358,299.91,301.17,299.49,300.72,45849045,1564462800000
359,300.99,301.2,295.2,297.43,104245162,1564549200000
360,297.6,300.87,293.96,294.84,142646580,1564635600000
361,293.85,294.12,290.9,292.62,116749695,1564722000000
362,288.09,288.21,281.72,283.82,178745450,1564981200000
363,285.91,288.04,284.28,287.8,120711682,1565067600000
364,284.4,288.82,282.04,287.97,140572270,1565154000000
365,289.62,293.62,289.01,293.62,87713904,1565240400000
366,292.58,293.24,289.65,291.62,93729958,1565326800000
367,289.96,291.6052,287.02,288.07,65527632,1565586000000
368,287.74,294.15,287.36,292.55,94792972,1565672400000
369,288.07,288.74,283.76,283.9,135622053,1565758800000
370,284.88,285.64,282.39,284.65,101929845,1565845200000
371,286.48,289.33,284.7138,288.85,85825286,1565931600000
372,292.19,293.08,291.44,292.33,53640153,1566190800000
373,291.77,292.36,289.95,290.09,51652752,1566277200000
374,292.48,292.86,291.72,292.45,49723430,1566363600000
375,293.23,293.93,290.4,292.36,51739292,1566450000000
376,290.92,292.76,283.47,284.85,149318150,1566536400000
377,287.27,288.0,285.58,288.0,72620598,1566795600000
378,289.54,289.95,286.03,286.87,68262998,1566882000000
379,286.14,289.07,285.25,288.89,59852324,1566968400000
380,291.72,293.16,290.61,292.58,57998913,1567054800000
381,294.22,294.2399,291.42,292.45,62961780,1567141200000
382,290.57,291.58,289.27,290.74,69231875,1567486800000
383,293.14,294.055,292.31,294.04,47003957,1567573200000
384,296.79,298.83,294.001,297.82,83356779,1567659600000
385,298.17,298.76,297.42,298.05,49584290,1567746000000
386,299.14,299.24,297.16,298.2,51260290,1568005200000
387,297.36,298.2,295.97,298.13,57947101,1568091600000
388,298.47,300.34,297.75,300.25,68821066,1568178000000
389,301.25,302.46,300.41,301.29,72908745,1568264400000
390,301.78,302.17,300.68,301.09,62104838,1568350800000
391,299.84,301.1378,299.45,300.16,58191175,1568610000000
392,299.94,301.02,299.75,300.92,42904427,1568696400000
393,300.49,301.22,298.24,301.1,74192091,1568782800000
394,301.53,302.63,300.7103,301.08,78099215,1568869200000
395,300.36,300.67,297.41,298.28,97455979,1568955600000
396,297.55,299.0,297.27,298.21,47541321,1569214800000
397,299.41,299.84,294.81,295.87,97367568,1569301200000
398,295.96,298.11,294.33,297.62,73434081,1569387600000
399,297.63,297.86,295.45,297.0,58722357,1569474000000
400,297.83,297.9465,293.69,295.4,84781110,1569560400000
401,295.97,297.55,295.92,296.77,52562761,1569819600000
402,297.74,298.455,293.0,293.24,89900420,1569906000000
403,291.5,291.51,286.64,288.06,124523974,1569992400000
404,287.81,290.45,284.82,290.42,85906799,1570078800000
405,291.14,294.63,290.82,294.35,66700681,1570165200000
406,293.47,295.26,292.77,293.08,60656561,1570424400000
407,291.04,291.85,288.49,288.53,101575470,1570510800000
408,290.75,292.3,288.6559,291.27,65707329,1570597200000
409,291.18,294.21,291.0,293.24,57255974,1570683600000
410,296.27,298.74,296.1448,296.28,101228577,1570770000000
411,295.93,296.67,295.57,295.95,40546668,1571029200000
412,297.1,299.7,296.97,298.88,47832356,1571115600000
413,298.37,299.16,297.92,298.4,50563596,1571202000000
414,299.68,300.24,298.515,299.28,46784885,1571288400000
415,298.69,299.395,296.99,297.97,64338028,1571374800000
416,299.42,300.21,298.935,299.99,39460901,1571634000000
417,300.58,300.9,298.91,299.01,49126038,1571720400000
418,298.73,299.94,298.495,299.88,34991829,1571806800000
419,300.91,301.07,299.4601,300.37,35857459,1571893200000
420,299.74,302.2,299.6806,301.6,45205412,1571979600000
421,302.94,303.85,302.91,303.3,42146965,1572238800000
422,303.0,304.23,302.86,303.21,44284921,1572325200000
423,303.43,304.55,301.99,304.14,49643928,1572411600000
424,304.13,304.13,301.73,303.33,69053791,1572498000000
425,304.92,306.19,304.74,306.14,71141515,1572584400000
426,307.85,308.0,306.96,307.37,60606916,1572847200000
427,307.59,307.9195,306.71,307.03,42933219,1572933600000
428,307.03,307.4,306.06,307.1,46487108,1573020000000
429,308.57,309.65,307.66,308.18,54272274,1573106400000
430,307.8,309.0036,307.03,308.94,49068797,1573192800000
431,307.42,308.54,307.27,308.35,35934909,1573452000000
432,308.75,309.99,308.15,309.0,46484624,1573538400000
433,307.91,309.54,307.66,309.1,54459018,1573624800000
434,308.79,309.64,308.09,309.55,52001874,1573711200000
435,311.02,311.84,310.26,311.79,62706192,1573797600000
436,311.53,312.28,311.03,312.02,49327980,1574056800000
437,312.68,312.69,311.22,311.93,67927818,1574143200000
438,311.28,311.85,309.06,310.77,79696276,1574229600000
439,310.89,311.01,309.39,310.27,54664690,1574316000000
440,311.09,311.24,309.85,310.96,44850228,1574402400000
441,311.98,313.37,311.98,313.37,48762676,1574661600000
442,313.41,314.28,313.06,314.08,37727953,1574748000000
443,314.61,315.48,314.37,315.48,44793179,1574834400000
444,314.86,315.13,314.06,314.31,36592740,1575007200000
445,314.59,314.66,311.17,311.64,76110027,1575266400000
446,308.65,309.64,307.13,309.55,75172709,1575352800000
447,310.7,312.12,310.32,311.46,49190402,1575439200000
448,312.23,312.25,310.58,312.02,40781669,1575525600000
449,314.12,315.31,314.11,314.87,48956767,1575612000000
450,314.44,315.18,313.8,313.88,34904315,1575871200000
451,313.82,314.55,312.81,313.53,53107133,1575957600000
452,314.03,314.7,313.4393,314.42,53521450,1576044000000
453,314.43,317.99,314.17,317.13,96585802,1576130400000
454,316.87,318.67,316.02,317.32,81546487,1576216800000
455,319.22,320.15,317.2542,319.5,82836128,1576476000000
456,319.92,320.25,319.48,319.57,61131769,1576562400000
457,320.0,320.25,319.53,319.59,48199955,1576648800000
458,319.8,320.98,319.5246,320.9,85388424,1576735200000
459,320.46,321.9742,319.3873,320.73,149338220,1576821600000
460,321.59,321.65,321.06,321.22,53015641,1577080800000
461,321.47,321.52,320.9,321.23,20270007,1577167200000
462,321.65,322.95,321.64,322.94,31024188,1577340000000
463,323.74,323.8,322.28,322.86,42554820,1577426400000
464,322.95,323.1,320.55,321.08,49782730,1577685600000
465,320.53,322.13,320.15,321.86,57106998,1577772000000
466,323.54,324.89,322.53,324.87,59253833,1577944800000
467,321.16,323.64,321.1,322.41,77783121,1578031200000
468,320.49,323.73,320.36,323.64,55761948,1578290400000
469,323.02,323.54,322.24,322.73,42854811,1578376800000
470,322.94,325.78,322.67,324.45,68434153,1578463200000
471,326.16,326.73,325.52,326.65,48569601,1578549600000
472,327.2899,327.46,325.2,325.71,53057389,1578636000000
473,326.39,327.96,325.92,327.95,47262010,1578895200000
474,327.47,328.62,326.844,327.45,63036384,1578981600000
475,327.35,329.02,327.26,328.19,72056598,1579068000000
476,329.7,330.92,329.45,330.92,54050328,1579154400000
477,331.7,332.18,330.8539,331.95,95846017,1579240800000
478,330.9,332.18,330.82,331.3,77742415,1579586400000
479,332.24,332.95,331.17,331.34,48914899,1579672800000
480,330.63,332.1682,329.41,331.72,51962994,1579759200000
481,332.44,332.53,327.36,328.77,87578442,1579845600000
482,323.03,325.12,322.66,323.5,84062463,1580104800000
483,325.06,327.85,323.6038,326.89,63833953,1580191200000
484,328.38,328.63,326.4,326.62,54040889,1580277600000
485,324.36,327.91,323.54,327.68,75491844,1580364000000
486,327.0,327.17,320.73,321.73,113845576,1580450400000
487,323.35,326.16,323.22,324.12,69242293,1580709600000
488,328.07,330.01,327.72,329.06,62573190,1580796000000
489,332.27,333.09,330.67,332.86,65951146,1580882400000
490,333.91,334.19,332.8,333.98,50359688,1580968800000
491,332.82,333.9941,331.6,332.2,64139443,1581055200000
492,331.23,334.75,331.19,334.68,42070006,1581314400000
493,336.16,337.02,334.684,335.26,54864533,1581400800000
494,336.83,337.65,336.43,337.42,43992662,1581487200000
495,335.8621,338.12,335.56,337.06,54501922,1581573600000
